4,AIZWAL,171.42857142857142,2006-05-29
16,DELHI,138.80597014925374,2006-05-29
16,DELHI,146.04569420035148,2006-05-30
3,AHMEDABAD,204.76190476190476,2006-05-31
4,AIZWAL,183.33333333333334,2006-05-31
16,DELHI,109.85691573926869,2006-05-31
3,AHMEDABAD,113.33333333333333,2006-06-01
16,DELHI,139.31623931623932,2006-06-01
3,AHMEDABAD,111.76470588235294,2006-06-02
16,DELHI,149.1103202846975,2006-06-02
3,AHMEDABAD,100.0,2006-06-05
16,DELHI,137.73584905660377,2006-06-05
3,AHMEDABAD,204.76190476190476,2006-06-06
16,DELHI,152.57731958762886,2006-06-06
3,AHMEDABAD,166.66666666666666,2006-06-07
16,DELHI,142.77456647398844,2006-06-07
3,AHMEDABAD,166.66666666666666,2006-06-08
16,DELHI,128.67513611615246,2006-06-08
3,AHMEDABAD,140.0,2006-06-09
16,DELHI,123.56281050390348,2006-06-09
3,AHMEDABAD,146.15384615384616,2006-06-12
16,DELHI,163.1578947368421,2006-06-12
3,AHMEDABAD,107.79220779220779,2006-06-13
16,DELHI,161.12759643916914,2006-06-13
3,AHMEDABAD,100.0,2006-06-14
16,DELHI,164.22018348623854,2006-06-14
3,AHMEDABAD,159.45945945945945,2006-06-15
16,DELHI,156.68449197860963,2006-06-15
3,AHMEDABAD,166.66666666666666,2006-06-16
16,DELHI,146.15384615384616,2006-06-16
3,AHMEDABAD,166.66666666666666,2006-06-19
16,DELHI,146.91358024691357,2006-06-19
3,AHMEDABAD,166.66666666666666,2006-06-20
16,DELHI,138.45007451564828,2006-06-20
3,AHMEDABAD,166.66666666666666,2006-06-21
16,DELHI,167.88432267884323,2006-06-21
62,SHIMLA,100.0,2006-06-21
3,AHMEDABAD,220.0,2006-06-22
7,BENGALURU,104.54545454545455,2006-06-22
16,DELHI,148.06201550387598,2006-06-22
44,MUMBAI,108.95522388059702,2006-06-22
3,AHMEDABAD,182.35294117647058,2006-06-23
7,BENGALURU,106.89655172413794,2006-06-23
16,DELHI,139.1629297458894,2006-06-23
44,MUMBAI,101.14942528735632,2006-06-23
3,AHMEDABAD,156.0,2006-06-26
16,DELHI,131.57894736842107,2006-06-26
44,MUMBAI,100.0,2006-06-26
7,BENGALURU,100.0,2006-06-27
16,DELHI,156.04551920341393,2006-06-27
62,SHIMLA,100.0,2006-06-27
3,AHMEDABAD,189.15662650602408,2006-06-28
16,DELHI,132.35550392099913,2006-06-28
23,GUWAHATI,100.0,2006-06-28
62,SHIMLA,100.0,2006-06-28
3,AHMEDABAD,140.0,2006-06-29
16,DELHI,165.41554959785523,2006-06-29
62,SHIMLA,100.0,2006-06-29
3,AHMEDABAD,140.6015037593985,2006-06-30
16,DELHI,156.19128949615714,2006-06-30
