Gangoh,17,29.7788493,77.2606305,35
Kolar,13,13.1357446,78.1325611,7
Jahanabad,17,26.1047151,80.3575128,34
Jalaun,17,26.15,79.35,34
Jasra,17,25.2816904,81.7766514,57
Kamlaganj,17,27.2590797,79.6319636,34
Lasur Station,2,19.9267616,75.0107765,44
Kannauj,17,27.0514156,79.9136731,34
Kayamganj,17,27.5540047,79.3296565,2
Parner,2,19.003,74.438,44
Khatauli,17,29.276,77.731,16
Kiratpur,17,29.4994214,78.2077368,15
Kishunpur,17,25.6122208,82.582143,69
Ulhasnagar,2,19.2215115,73.1644628,44
Lakhimpur,17,27.95,80.77,40
Mainpuri,17,27.2284986,79.0249516,2
Maudaha,17,25.68,80.12,34
Nagina,17,29.4426409,78.4326638,15
Panchpedwa,17,27.5181738,82.6461419,40
Payagpur,17,27.4075094,81.7765233,40
Pilibhit,17,28.6207939,79.8128649,25
Pukhrayan,17,26.2266671,79.8380778,34
Purwa,17,26.4566318,80.771321,40
Rura,17,26.4820748,79.900592,34
Kamakhyanagar,23,20.9228602,85.5560635,14
Kandhamal,23,20.1342042,84.0167423,60
Sandi,17,27.2901003,79.9555447,34
Sandila,17,27.0728513,80.5179068,40
Shahabad,17,27.6441382,79.9447096,34
Shahganj,17,24.7018356,82.9541887,69
Malkanagiri,23,18.3435863,81.8825279,71
Samana,3,30.1554341,76.1957618,11
Padampur,23,21,83.07,60
Tanda(Rampur),17,26.55,82.65,69
Thanabhawan,17,29.5874759,77.4167876,35
Saharpada,23,21.7150997,85.9715393,58
Sohela,23,21.3027537,83.3989686,60
Varipaal,17,26.449923,80.3318736,34
Vilthararoad,17,26.1258356,83.8446502,69
Bikaner(F&V),20,28.01,73.3,33
Pali,20,25.7710893,73.3234478,33
Dharamkot,3,30.95,75.2333,41
Dhariwal,3,31.958504,75.323245,5
Katpadi(Uzhavar Santhai),11,12.9796167,79.1375374,12
Diamond Harbour,6,22.2,88.2,37
Dudhansadhan,3,30.1537047,76.5285913,11
Kalna,6,23.22,88.37,37
Kalyani,6,22.9750855,88.4345078,37
Sadasivpet(Sangareddy),32,17.6167,77.95,76
Nadia,6,22.7059105,88.7530076,37
Patti,3,31.28,74.86,5
Divai,17,28.2090551,78.2561578,2
Farukhabad,17,27.3826126,79.5940544,34
Lucknow,17,26.8466937,80.946166,40
Mugrabaadshahpur,17,25.6579775,82.1903963,69
Bolpur,6,23.6686892,87.6827676,37
Karimganj,22,24.87,92.35,61
Nalbari,22,26.4446185,91.4410527,23
Chakdah(Kalyani),6,23.083333,88.516667,37
P.O. Uparhali Guwahati,22,26.103982,91.5129375,23
Mahuva(Station Road),14,21.0902193,71.7563169,75
Chhachhrauli(Khizrabad),16,30.2430239,77.358284,35
Kolaghat,6,22.43,87.87,37
Kosli,16,28.3968505,76.4852265,22
Sampla,16,28.7775769,76.7711626,22
Ladwa,16,29.0848758,75.795284,26
Mullana,16,30.2449735,77.0622028,49
Shahabad,16,27.6441382,79.9447096,34
Jasdan,14,22.0356088,71.2017779,55
Bilaspur,10,31.3429426,76.7625073,42
Maanachar,2,19.002237,73.9506774,44
Behal,16,28.628333,75.618611,26
Bhiwani,16,28.7990445,76.1335112,26
Ellanabad,16,29.45,74.65,6
Bokaro (Chas),29,23.6692956,86.151112,56
Jhumpura,23,21.8244308,85.5689288,58
Junagarh,23,19.8620964,82.9405172,54
Hassan,13,13.0068142,76.0995519,45
Siddapur,13,14.3410006,74.8899841,18
Angamaly,27,10.1849092,76.3753046,21
Chathanoor,27,8.856667,76.718056,68
Chengannur,27,9.3183275,76.6110845,21
Ettumanoor,27,9.6703602,76.5608746,21
Kanjangadu,27,12.3,75.09,43
Koduvayoor,27,10.6632346,76.647047,47
Kondotty,27,11.1458405,75.9642587,39
Bohorihat,22,26.3304209,91.0040547,23
Kottakkal,27,11.000112,75.9988311,39
Dhekiajuli,22,26.7,92.5,23
Madhavapuram,27,10.4793092,76.2269095,66
Gauripur,22,26.0916341,89.9655224,63
Pala,27,9.7137531,76.6829278,21
Palakkad,27,10.7867303,76.6547932,47
Palayam,27,8.5027684,76.9513432,68
Parappanangadi,27,11.060506,75.8507818,39
Parassala,27,8.3438981,77.1519902,68
Perambra,27,11.5639505,75.7564492,39
Perinthalmanna,27,10.98,76.23,66
Quilandy,27,11.43,75.7,39
Thamarassery,27,11.413889,75.922778,39
Thirurrangadi,27,11.0353649,75.9272401,39
Dholka(Market Yard Veg),14,22.7428431,72.4435674,3
Vadakkenchery,27,10.5927998,76.482335,47
Vamanapuram,27,8.7200343,76.8980371,68
Burhanpur(F&V),19,21.3193875,76.2224273,28
Arasikere,13,13.313889,76.256111,45
Dewas(F&V),19,22.96,76.06,28
Indore,19,22.7195687,75.8577258,28
Khandwa(F&V),19,21.8257334,76.352571,28
Neemuch,19,24.45,74.87,38
Chamaraj Nagar,13,11.9261471,76.9437312,45
